Source,Target,Weight
affect,social-action,3.131014937846266
affect,two-ways,3.5810708121752226
affect,vice-versa,3.617045039512143
age,age-sex,50.716593284555685
age,age-years,61.93808256141027
age,also-included,5.1815480293167075
age,dummy-variable,3.3652740868991824
age,dummy-variables,4.683060550675382
age,education,3.3397223468753836
age,educational-attainment,3.7249574359609268
age,family-income,5.679870871000327
age,five-years,3.0058560152942433
age,high-school,3.2003448982033995
age,male-female,4.913866771418791
age,males-females,4.2593131065329635
age,marital-status,11.758627273807019
age,number-children,11.074038846964406
age,number-years,8.360181489484933
age,p-p,3.692121593939737
age,r-n,3.3750101891949265
age,range,3.021806118820696
age,socioeconomic-status,3.6905259296870367
age,three-years,2.9908488792061725
age,years,4.486491641937728
age,years-age,13.361883718618504
age,years-old,10.14079745154436
age,young-adults,3.172681772240639
age-sex,age,5.723919976997099
age-sex,also-included,16.762925285165508
age-sex,b-b,3.446253072051806
age-sex,b-c,5.756286949439258
age-sex,bureau-census,4.74040400607645
age-sex,c-j,5.047764384871798
age-sex,categories,3.510689530556152
age-sex,characteristics,4.368512134875328
age-sex,class,3.7769910391999373
age-sex,control-variables,8.112293702233325
age-sex,current,3.5838119126884345
age-sex,data-available,2.993530467276467
age-sex,dc-us,14.355915155040472
age-sex,dependent-variables,5.652150360970469
age-sex,different-levels,3.974670851429016
age-sex,different-social,4.869705427899291
age-sex,dummy-variables,6.694300441623045
age-sex,earlier-version,4.4649649617218765
age-sex,education,9.223818794666274
age-sex,educational-attainment,6.132935944839502
age-sex,family,2.999620946944202
age-sex,family-members,4.735676838140594
age-sex,first-step,4.524520515708258
age-sex,general-social,3.2850973528551384
age-sex,government-printing,6.606756724105993
age-sex,health-social,4.899346676248208
age-sex,high-school,3.152507125124395
age-sex,however-also,4.998880771881462
age-sex,important-note,3.8646946071674706
age-sex,included-analysis,5.234718621348532
age-sex,interaction-effects,3.794292691984171
age-sex,journal-american,4.256845404524371
age-sex,large-part,5.07365035607627
age-sex,male-female,16.447828736196872
age-sex,males-females,11.09357300805314
age-sex,many-ways,5.175388767749987
age-sex,marital-status,37.8064645808212
age-sex,might-also,9.960018316458447
age-sex,model-model,4.329021634719588
age-sex,note,4.067163864855717
age-sex,number-children,7.452819732089435
age-sex,number-years,8.85995659195408
age-sex,occupational-status,4.089680273240948
age-sex,p-p,7.2429131671897125
age-sex,particularly-important,5.321533766570359
age-sex,percent-percent,3.381470188897314
age-sex,political-social,5.142881452552944
age-sex,positive-relationship,3.978666834188495
age-sex,presented-annual,5.150690600094781
age-sex,presented-table,6.003206725038836
age-sex,printing-office,6.8075354548271045
age-sex,r-c,3.745218243917498
age-sex,r-n,4.32193004485565
age-sex,r-p,3.025571313256491
age-sex,random-sample,4.304692470347523
age-sex,recent-research,3.1744229500584145
age-sex,regression-analyses,3.7535067446153874
age-sex,regression-analysis,4.407774952002402
age-sex,regression-coefficients,4.627691223238538
age-sex,relative-importance,4.461609106808895
age-sex,relatively-high,3.0781285541142003
age-sex,reported,3.036959358031401
age-sex,representative-sample,4.75273892442693
age-sex,research-also,5.307260542341739
age-sex,research-center,3.38050735570002
age-sex,respondents-asked,3.0201836258505392
age-sex,sex-differences,26.290478316778305
age-sex,significant-level,6.041904240823649
age-sex,significant-p,7.731906110855403
age-sex,similar-results,4.392283327124851
age-sex,size,3.385189117414635
age-sex,social-class,14.538303178592953
age-sex,social-groups,3.357562735638708
age-sex,social-issues,3.382433570717513
age-sex,social-status,8.077796790759292
age-sex,social-structure,10.80588418622419
age-sex,socioeconomic-status,10.600305208230777
age-sex,sociological-quarterly,5.495818462316153
age-sex,standard-deviations,5.282465776737918
age-sex,status,8.022979017392949
age-sex,study-also,6.020457319076303
age-sex,table-shows,3.5191211836434553
age-sex,taken-account,3.1416623004018183
age-sex,test-hypothesis,5.198048088099155
age-sex,total,4.3299689387718265
age-sex,type,3.488567229825975
age-sex,united,3.633008600589845
age-sex,united-states,4.4323764100795096
age-sex,university-new,3.609711715785488
age-sex,us-government,4.214533842108083
age-sex,used-analysis,5.119595443388732
age-sex,variables,3.779943585465904
age-sex,vast-majority,3.4593070609610925
age-sex,w-w,4.175990796066996
age-sex,washington-dc,3.9609681383068738
age-sex,years-age,3.0646210204487536
age-years,age,13.718741970838677
age-years,age-sex,4.1745224448728795
age-years,also-include,5.2648692459891775
age-years,also-included,4.276196306043452
age-years,also-likely,3.909152673449854
age-years,average,7.306232516145647
age-years,black-white,4.984692416001
age-years,bureau-census,4.837078911966898
age-years,children,4.435118979997681
age-years,dummy-variable,11.109091366365059
age-years,dummy-variables,6.8308227431751325
age-years,education,12.695158180772644
age-years,educational-attainment,3.1290049423214197
age-years,employed,5.637081586590038
age-years,family-income,10.47782748228775
age-years,high-school,6.433597522581571
age-years,higher-level,3.768107040442021
age-years,highly-correlated,4.522009755513661
age-years,included-analysis,10.682948972681743
age-years,labor-force,3.8480605218922235
age-years,least-one,3.024457404823642
age-years,living,4.709332737927004
age-years,logistic-regression,5.377832554759292
age-years,male-female,21.360516107090096
age-years,marital-status,24.96190043743225
age-years,mean,7.916082058714529
age-years,measured,3.775794222231946
age-years,never,3.286838264945017
age-years,new-brunswick,3.6743900925147397
age-years,number,3.56241593768032
age-years,number-cases,4.375032190329034
age-years,number-children,25.349370443651594
age-years,number-years,13.560967315322126
age-years,occupational-status,4.173084441963864
age-years,per,4.406018616898621
age-years,per-capita,5.383408740196014
age-years,per-cent,6.924034656009772
age-years,percent,6.353739930955121
age-years,primary,4.777153876647273
age-years,r-n,4.410070671649471
age-years,range,4.9356808546409665
age-years,recent-research,3.2391615334281005
age-years,regression-analyses,3.8300550537531133
age-years,reported-table,3.8903224582598255
age-years,sample,3.3874768640394537
age-years,school,4.298551403352331
age-years,social-context,3.0568922874138527
age-years,socioeconomic-status,3.2449457504520796
age-years,standard,3.3951508622601048
age-years,standard-deviation,15.96108581689209
age-years,status,3.827500428813799
age-years,test-hypothesis,5.304056101147591
age-years,three-years,7.503539259845833
age-years,two-measures,4.148789087335992
age-years,two-three,3.6281713492126673
age-years,two-years,5.190430220660281
age-years,used-measure,5.362755261186852
age-years,women-men,5.759193788933253
age-years,years,54.78939604436971
age-years,years-age,78.17800809900037
age-years,years-ago,3.2946598137125642
age-years,years-later,7.9050336933253496
age-years,years-old,74.30363183894197
age-years,young,3.0540899201345786
age-years,young-adults,3.015048316331781
al,also-found,6.995986122261194
al,argue,3.4390334855903255
al,college-students,3.258603675100713
al,eds,3.072981399798464
al,empirical-evidence,3.354671237616606
al,et,5.500460471207169
al,et-al,6.37229365104253
al,findings-suggest,3.010999616372699
al,found,3.3073582857305035
al,found-among,3.3871589074893977
al,however-also,3.1563864229765013
al,many-studies,4.775139319861796
al,may-affect,3.1086764206469923
al,negative-effects,3.1385462652581917
al,present-study,3.7432530211720576
al,quality-life,3.0995159521460325
al,recent-research,3.4192531437953213
al,recent-studies,3.712794529465082
al,recent-work,3.0264100745131977
al,representative-sample,3.000967876128579
al,research-also,4.336721728168561
al,research-suggests,5.351526095494854
al,respondents-asked,3.028765010749669
al,see-also,3.747262598850542
al,several-studies,5.435074982770451
al,taken-together,3.8937373092165646
al,used-measure,4.294487165078827
allow-us,answer-question,3.3742596365869315
allow-us,better,3.0311995262921365
allow-us,determine-whether,14.257250122850124
allow-us,develop,3.452434975689511
allow-us,different-levels,3.6792646924551846
allow-us,different-types,4.028579045587843
allow-us,different-ways,2.996990356248605
allow-us,directly,3.1205727135055756
allow-us,examine,13.221493811352966
allow-us,explain,3.2854898763418943
allow-us,extent,3.7968821245007076
allow-us,first-time,6.472298961344898
allow-us,future-research,3.8520727782557436
allow-us,large-number,3.741264216634429
allow-us,make,3.8649695571495624
allow-us,make-sense,7.861204317856678
allow-us,mental-health,3.249545723348207
allow-us,negative-effects,3.2591825730615764
allow-us,possibility,3.0386596142728384
allow-us,relationships-among,3.2228632364702747
allow-us,relative-importance,16.520050561989684
allow-us,research-center,3.129260716504452
allow-us,results-indicate,3.5693288848209277
allow-us,separate,4.904044460670967
allow-us,sex-differences,4.0560854904460735
allow-us,social-issues,3.131043771043771
allow-us,social-processes,3.3142230507731107
allow-us,sociological-research,3.565854521857118
allow-us,take-account,9.721330063125729
allow-us,test,9.934617498360694
allow-us,test-hypothesis,9.623435758637159
allow-us,theoretical-framework,4.281248007932854
allow-us,three-types,4.223660121584795
allow-us,two-major,7.501681663046851
allow-us,us,49.79740139504056
allow-us,variables-model,3.5774621212121214
allow-us,whether,4.977723501628452
allow-us,wide-range,6.718950664171777
allow-us,would-likely,4.371505026397627
allows-us,account,4.771499655892838
allows-us,allow-us,5.228336649078799
allows-us,consider,3.638742169709486
allows-us,determine-whether,19.49180425334945
allows-us,different-types,4.506278059437877
allows-us,effects,3.0476433369644185
allows-us,examine,16.111883384033984
allows-us,extent,3.164511162280806
allows-us,first-step,3.1232536956673087
allows-us,focus,3.4774761400264973
allows-us,included-analysis,3.6134998665921594
allows-us,logistic-regression,4.850794730648723
allows-us,particularly-important,3.673427923545952
allows-us,professor-sociology,3.0130212122908153
allows-us,relationships-among,7.210044895100602
allows-us,relative-importance,9.239478802064282
allows-us,separate,3.324578190511954
allows-us,similar-results,3.031971031236041
allows-us,social-action,4.031194145317766
allows-us,social-life,3.5143300589326834
allows-us,social-movements,3.122063884735626
allows-us,standard-errors,3.7139355124309748
allows-us,statistical-significance,3.8951605025812825
allows-us,take-account,10.87406151804204
allows-us,taking-account,11.580901126845529
allows-us,test,5.710662249853061
allows-us,time-period,5.544937549006102
allows-us,us,43.99274364212568
allows-us,whether,4.255196382930567
allows-us,wide-range,3.3402965956515254
allows-us,would-suggest,3.52642758065018
allows-us,young-people,3.2540868363831716
almost,always,10.616287818731497
almost,every,9.798554418864766
almost,least-one,3.756590899675231
almost,never,5.912566746049101
almost,per-cent,5.6345763180648785
almost,percent,4.30873933150973
almost,three-times,15.888191079214403
almost,times,3.867371444559277
almost,two-decades,5.626224496794443
almost,urban-areas,3.1076282187879465
almost,years-age,4.0180402102386745
almost,years-ago,5.644415836991977
almost,years-later,4.740020203208368
also,also-found,22.236920119824937
also,also-important,23.69490020246346
also,also-include,22.552180822432344
also,also-included,23.057554454482815
also,also-likely,22.635119468721673
also,also-used,24.132648468654395
also,anonymous-reviewers,3.9719427124549465
also,helpful-comments,3.2569568435345975
also,important-note,3.2256294276588657
also,like-thank,4.362119005010808
also-found,among,3.088627274240704
also-found,among-women,4.043933384414297
also-found,another-way,3.29378608094215
also-found,attitudes-toward,4.02329621161168
also-found,closely-related,3.0383448267104214
also-found,different-types,3.130787136320746
also-found,direct-correspondence,4.172343579815825
also-found,evidence,3.0666252831707155
also-found,evidence-suggests,3.327147373542265
also-found,found,61.38161148880706
also-found,found-among,69.70397706865622
also-found,gender-differences,5.665154754499201
also-found,higher,3.0030216471698026
also-found,higher-levels,3.9209398865525054
also-found,important-role,6.356328931691635
also-found,large-part,3.649909105932904
also-found,many-studies,7.114358440552265
also-found,many-years,4.457613417475467
also-found,may-due,3.9431151005923333
also-found,men,2.9875139547029987
also-found,much-higher,3.7393989964461447
also-found,negative-effect,3.097293674662917
also-found,occupational-status,4.413083348888905
also-found,one-would,3.2351467075314373
also-found,positive,3.7771993401049384
also-found,positive-effect,6.398791764662292
also-found,positive-relationship,11.448776552121977
also-found,positively-related,4.447168606031239
also-found,present-study,3.0634100817370857
also-found,recent-work,3.4480368622862314
also-found,relatively-high,4.428720408547055
also-found,results-suggest,5.287321899225956
also-found,sex-differences,3.1521636124314427
also-found,significant-differences,4.969426284648756
also-found,social-capital,3.075544583321208
also-found,study-also,4.3310280465938105
also-found,support-hypothesis,4.524920428017481
also-found,test-hypothesis,3.7393989964461447
also-important,also-included,3.817169583925793
also-important,consequences,4.461729053496715
also-important,consider,8.002339444161267
also-important,determine-whether,7.014513360818446
also-important,different-types,3.9640914337469835
also-important,empirical-studies,3.356313293377334
also-important,examine,4.759701334182117
also-important,factor,3.322129135014368
also-important,future-research,5.053880795075019
also-important,health-care,3.4590174105752545
also-important,high-degree,3.097691615944363
also-important,however-also,4.553280602636535
also-important,human-capital,7.201679163067241
also-important,implications,8.56388155316711
also-important,important,48.91205503156395
also-important,important-note,204.17135514752042
also-important,important-role,5.365438566738661
also-important,may-affect,7.623575207093246
also-important,negative-effects,3.2070111006114383
also-important,note,16.406160685595463
also-important,number-cases,3.9053959665084035
also-important,one-important,5.986184019519386
also-important,one-must,3.5133337983306596
also-important,random-sample,3.9209722375858482
also-important,relative-importance,4.063901327043131
also-important,several-studies,4.442909380140415
also-important,significantly-different,3.087961573746936
also-important,social-class,4.138237192431413
also-important,social-mobility,3.367811096624656
also-important,social-movements,5.149543538696081
also-important,social-networks,3.625223409742464
also-important,social-order,3.734130328474368
also-important,social-processes,3.2611705160620534
also-important,sociological-research,3.508773988079744
also-important,standard-deviation,4.070785406083858
also-important,take-account,7.174286663818069
also-important,taken-together,3.978676023275118
also-important,three-times,4.730551807201125
also-important,ways-first,3.878781001169932
also-include,additional,4.169025900889091
also-include,age,3.3576535527011675
also-include,age-years,5.2648692459891775
also-include,anonymous-reviewers,3.9664339432035023
also-include,aspects,3.0827357926221337
also-include,characteristics,3.6730181704789806
also-include,closely-related,5.326676675771334
also-include,control,5.727343468143089
also-include,control-variables,18.75710847187398
also-include,cornell-university,4.343860787813525
also-include,could-also,5.332367569655705
also-include,dependent,3.244873422112665
also-include,dependent-variable,3.832671180800722
also-include,dependent-variables,3.5642199799079317
also-include,dummy-variable,25.172882392102313
also-include,dummy-variables,14.774882569657814
also-include,education,3.2464172877864863
also-include,educational-attainment,6.445668590440474
also-include,family-income,10.360344670882698
also-include,family-structure,6.708462426341049
also-include,figure-shows,3.9611873374585245
also-include,include,121.68185151538748
also-include,interaction-effects,4.785326984849224
also-include,labor-force,6.658599641010897
also-include,large-part,6.398841083586847
also-include,longitudinal-study,3.470055187854744
also-include,marital-status,5.609548800447024
also-include,may-affect,10.555719517513726
also-include,may-less,5.2630186768341725
also-include,may-well,3.535605226822484
also-include,measure,8.543067263558614
also-include,measures,7.796921561740755
also-include,missing-data,3.2807379788766915
also-include,number,3.244382373217128
also-include,number-children,12.53257010721341
also-include,number-years,11.17409562357703
also-include,per-capita,11.089681629086964
also-include,range,3.253559635080147
also-include,research-center,4.263464731091463
also-include,results-show,4.072147983571722
also-include,significant-effects,4.597263781269026
also-include,size,3.0495495184507577
also-include,term,5.079134374353195
also-include,total-number,8.371200970327926
also-include,two-major,5.110337247642737
also-include,two-measures,15.383515207801254
also-include,two-three,4.484363023537951
also-include,two-variables,18.215678997072043
also-include,two-years,3.207645273263329
also-include,variable,8.453514826022989
also-include,variables,6.2787907632014806
also-include,whether,4.300720181233346
also-include,wide-range,3.05141392614494
also-included,additional,3.009900332728023
also-included,age,4.3634088667930175
also-included,age-sex,4.190731321291377
also-included,also-include,5.285311731589559
also-included,also-used,4.466214577446777
also-included,analyses,3.3954671630027957
also-included,b-b,3.5301893452503847
also-included,c-e,3.200395340628309
also-included,category,4.397578121275565
also-included,closely-related,4.326397116466587
also-included,control,7.04059844812629
also-included,control-variables,18.004729509969078
also-included,could-also,4.331019335608111
also-included,data-collected,4.722913512383524
also-included,dummy-variable,31.59797325456041
also-included,dummy-variables,25.715045731014047
also-included,educational-attainment,3.141154273195241
also-included,found-among,5.8384552541467
also-included,high-low,3.9717512391860144
also-included,human-capital,3.239611692697809
also-included,included,120.03137545533333
also-included,included-analysis,107.24428831029608
also-included,independent-variable,4.523526983220225
also-included,independent-variables,5.033039989400293
also-included,labor-force,3.0904014470205388
also-included,least-squares,3.915486894522722
also-included,least-two,3.6808420987855857
also-included,males-females,6.818259555814376
also-included,marital-status,5.695186988099454
also-included,may-become,4.85295382856647
also-included,measure,4.569448398948852
also-included,measured,3.7904549128230336
also-included,measures,6.657519681556967
also-included,missing-data,7.9939760918410885
also-included,models,4.66863496509516
also-included,number,3.0115773650436632
also-included,number-children,7.634339167851585
also-included,per-capita,3.602874328066235
also-included,questions,3.2303918362506368
also-included,r-p,3.099261542912226
also-included,random-sample,4.409536727479178
also-included,regression-analyses,3.844926428829458
also-included,regression-models,4.773896877090314
also-included,several,3.22762530644897
also-included,table-shows,3.6048322184727524
also-included,total-number,9.065599921272884
also-included,two-measures,4.164898046023142
also-included,two-three,3.642258848274206
also-included,two-types,5.464615724281094
also-included,two-variables,5.918005982670353
also-included,variable,7.1781498112764295
also-included,variables,5.383034344754393
also-included,variables-included,7.648743581375833
also-included,variables-used,3.402770647562276
also-included,w-w,4.277700420115222
also-included,whether,3.224401576046462
also-included,young-adults,3.0267551753080073
also-likely,affect,3.5602707880967603
also-likely,also-found,5.511963412638266
also-likely,another-way,4.287555034049898
also-likely,answer-question,3.4134572315908454
also-likely,compared,3.7887788234482946
also-likely,family-structure,3.32067807744665
also-likely,high-levels,3.154385076831149
also-likely,higher-levels,3.8279456685268163
also-likely,highly-correlated,4.149917955689206
also-likely,involved,4.806195002908923
also-likely,j-p,4.3513229758479
also-likely,large-number,3.784725175588556
also-likely,large-part,4.751124018500592
also-likely,larger,3.0637054948068547
also-likely,least-two,3.3649001825942446
also-likely,less-likely,3.5764106682401673
also-likely,likely,56.58897650236776
also-likely,low-levels,7.355362357453777
also-likely,mass-media,5.39690786567543
also-likely,may-also,3.799600206182975
also-likely,may-reflect,3.356772404375418
also-likely,might-also,4.663435487957795
also-likely,relationships-among,3.2603021124021656
also-likely,relatively-small,3.331624274285701
also-likely,report,3.278984217706231
also-likely,research-suggests,6.746134832094286
also-likely,results-show,3.0235600226519947
also-likely,see-table,3.4455465506068337
also-likely,social-support,3.951764290269449
also-likely,test-hypothesis,4.867613924383268
also-likely,two-different,5.323260810769156
also-likely,used-measure,4.921483047052406
also-likely,variables-model,3.6190202484672476
also-likely,vice-versa,3.3843623145483663
also-used,also-included,4.466214577446777
also-used,area,3.097040253505956
also-used,college-students,5.500015604393272
also-used,control-variables,5.763710692589328
also-used,differences-among,3.011134197502789
also-used,different-ways,3.4504461134187947
also-used,done,3.0058407131436122
also-used,dummy-variable,3.8675793666228704
also-used,empirical-research,3.0364257014414973
also-used,empirical-studies,3.9269974853838363
also-used,evidence-suggests,4.929016711299853
also-used,explain,3.782596680988556
also-used,family-income,4.377369277947317
also-used,five-years,2.9834439749839
also-used,human-development,3.4040317185651654
also-used,least-squares,4.073659336093599
also-used,logistic-regression,5.616803446836366
also-used,mass-media,6.142129076653748
also-used,measure,4.401887662784136
also-used,method,3.243888193284635
also-used,positive-relationship,4.240209751309223
also-used,recent-research,3.3830978336648987
also-used,regression-analyses,4.000248465983788
also-used,regression-analysis,7.046288786656796
also-used,regression-models,4.966746181710194
also-used,research-center,3.602729469791207
also-used,results-table,3.613017103913969
also-used,see-example,3.760114679912844
also-used,several-studies,15.595052462498012
also-used,significantly-different,3.613017103913969
also-used,similar-results,4.681015870479734
also-used,social-processes,3.8156772912867067
also-used,term,3.1214471192566227
also-used,test,3.574300617122748
also-used,test-hypothesis,5.539748641815551
also-used,theoretical-framework,4.929016711299853
also-used,two-different,6.058312615708269
also-used,two-measures,4.333145855447507
also-used,two-three,7.578787599824331
also-used,used,53.405613511309944
also-used,used-analysis,21.824555235716637
also-used,used-measure,50.409505569349484
also-used,variables-included,3.9788634899077735
also-used,would-likely,5.032929951434654
alternative,approach,3.5226471962094443
alternative,explanation,8.335664611910142
alternative,forms,3.0360082144786102
alternative,interpretation,4.338292653162297
alternative,least-squares,3.3372987827255507
alternative,model-also,3.2130164342212693
alternative,models,3.1992118937356655
alternative,similar-results,5.229366370268167
alternative,sources,3.273549681981492
although,evidence-suggests,3.1035669234914285
although,may-seem,7.072691295561175
although,relatively-small,3.3216427325152753
although,research-suggests,3.5731468175982077
although,several-studies,2.988531709203895
although,somewhat,3.4673034783280516
although,statistical-significance,3.37494945442121
although,statistically-significant,4.124594411908834
although,still,3.3058005126957557
always,dont-know,4.526079527833193
always,get,3.7518695575690133
always,go,3.8898188840570453
always,know,3.5367522081261646
always,many-cases,4.309288669620097
always,never,6.636956366566861
always,say,3.4832720229577845
always,true,3.4754921506874723
america,america-new,179.24732759903412
america,american-political,3.103634049561772
america,american-society,3.3926756607229804
america,ann-arbor,5.670239321332361
america,annual-meeting,3.4438638705861813
america,basic-books,3.6069243327141995
america,berkeley-university,11.626656279989723
america,beverly-hills,4.411712894383821
america,ca-sage,4.117947177956841
america,california-press,13.591802332249472
america,cambridge,5.993830442151569
america,cambridge-cambridge,6.182781223070874
america,cambridge-harvard,10.053781993433246
america,cambridge-university,4.842802695600845
america,case-study,3.8716815751475084
america,chicago,4.563027594676422
america,chicago-press,4.149645052065173
america,chicago-university,5.4135003398606525
america,cliffs-nj,8.933594902826984
america,cornell-university,5.041409077742347
america,de-la,3.5916288630493285
america,ed,3.791368406453119
america,ed-new,5.765247486685374
america,englewood-cliffs,9.1799984632741
america,harcourt-brace,3.9245115381612177
america,harper-row,4.312093570962251
america,harvard-university,8.796057713909601
america,helpful-comments,3.500752838633737
america,life-new,7.075625851375355
america,los-angeles,4.866590843216654
america,mit-press,8.508343688106502
america,nd-ed,4.086956042092631
america,new,4.0289682596368985
america,new-brunswick,17.78885734972712
america,new-york,7.8287498908177575
america,newbury-park,3.699279864394131
america,nineteenth-century,3.6846628735110727
america,nj-prenticehall,9.421016080920468
america,nj-princeton,8.222432381312654
america,north-carolina,3.7458477950892117
america,oaks-ca,5.647011619685183
america,oxford-oxford,4.215169087397608
america,oxford-university,3.3732836608968078
america,park-ca,2.981474500903066
america,phd-dissertation,4.152657021219078
america,pp-new,5.679352572686368
america,press,5.220245629584368
america,princeton-nj,8.600407214143459
america,princeton-university,8.228095213531189
america,robert,3.059724600633554
america,russell-sage,4.726063935539264
america,sage-publications,3.417824165620648
america,san-francisco,5.306264539865317
america,science-research,4.46040479747892
america,scientific-study,3.0515525067040823
america,thousand-oaks,5.766948149660798
