Source,Target,Weight
cambridge,press,1297.100145137881
cambridge,quarterly,1447.7931034482758
cambridge,robert,1444.5793562708102
cambridge,science-quarterly,1368.3259005145799
cambridge,social-research,1656.394511149228
cambridge,university,1125.74180734856
cambridge,university-press,1897.3407873282088
cambridge,critical,1085.591893780573
cambridge,new-york,1112.4351665997592
cambridge,references,1493.8415094339623
cambridge,yale-university,1800.4288164665522
cambridge,york,1112.4351665997592
cambridge-cambridge,aspects,1134.7567567567567
cambridge-cambridge,cambridge-university,5498.166666666667
cambridge-cambridge,david,2544.6060606060605
cambridge-cambridge,eds,4787.877192982456
cambridge-cambridge,interaction,1833.8712643678161
cambridge-cambridge,john,5351.156862745098
cambridge-cambridge,oxford-university,3498.8333333333335
cambridge-cambridge,paper-presented,2332.5555555555557
cambridge-cambridge,press,1422.6025641025642
cambridge-cambridge,robert,1029.0686274509803
cambridge-cambridge,studies,1334.300847457627
cambridge-cambridge,university,1396.4641812865498
cambridge-cambridge,university-press,2462.141975308642
cambridge-cambridge,critical,1295.8641975308642
cambridge-cambridge,direction,1128.6559139784947
cambridge-cambridge,explanation,1883.9871794871794
cambridge-cambridge,multiple,1056.251572327044
cambridge-cambridge,organization,1113.2651515151515
cambridge-cambridge,person,1104.8947368421052
cambridge-cambridge,primary,1832.7222222222222
cambridge-cambridge,quarterly,1327.1436781609195
cambridge-cambridge,references,1899.3666666666666
cambridge-cambridge,society,1067.0200945626477
cambridge-cambridge,taking,1069.087962962963
cambridge-university,david,2544.6060606060605
cambridge-university,eds,2560.5497076023394
cambridge-university,john,3410.627450980392
cambridge-university,oxford-university,1666.111111111111
cambridge-university,paper-presented,1666.111111111111
cambridge-university,press,1208.3882783882784
cambridge-university,quarterly,1447.7931034482758
cambridge-university,robert,1705.313725490196
cambridge-university,science-quarterly,2181.090909090909
cambridge-university,social-research,1999.3333333333333
cambridge-university,university,1122.4327485380118
cambridge-university,university-press,1752.5020576131687
cambridge-university,new-york,1106.014184397163
cambridge-university,references,1599.4666666666667
cambridge-university,yale-university,1817.5757575757575
cambridge-university,york,1106.014184397163
john,eds,1451.528379772962
john,david,1627.7994652406417
john,journal-sociology,1852.3235294117646
john,oxford-university,2881.392156862745
john,paper-presented,1715.1143790849674
john,press,1343.4434389140272
john,robert,2179.204152249135
john,science-quarterly,1683.9304812834225
john,social-research,1234.8823529411766
john,university-press,1173.9005083514887
john,yale-university,1347.144385026738
john,references,1587.7058823529412
john,right,1109.8309754281458
necessary,real,1036.6913580246915
necessary,right,1299.1448663853728
necessary,social-movements,1534.8417508417508
right,already,1290.7088607594937
right,involved,1110.178340365682
right,resources,1358.196905766526
right,education,1079.7199200532978
right,help,1074.490368739681
right,home,1294.8501726121979
right,key,1062.9367088607594
right,primary,1113.5527426160338
right,provided,1062.9367088607594
right,robert,1641.2993298585257
right,scientific-study,1165.1421616358325
right,variety,1074.490368739681
right,support,1037.2204981625152
right,turn,1198.8937297615544
actual,regression-analysis,2249.25
actual,family-income,1124.625
actual,final,1449.5166666666667
actual,hand,1092.8559322033898
actual,indicate,1030.90625
regression-analysis,age,1130.936026936027
regression-analysis,analyses,1085.844827586207
regression-analysis,best,1124.625
regression-analysis,beyond,1257.6451612903227
regression-analysis,compared,1399.5333333333333
regression-analysis,course,1720.7377049180327
regression-analysis,earlier,1034.1379310344828
regression-analysis,family,1739.6334519572954
regression-analysis,family-income,1949.35
regression-analysis,final,2799.0666666666666
regression-analysis,future,1066.3111111111111
regression-analysis,greater,1253.313432835821
regression-analysis,high,1159.9905660377358
regression-analysis,indicate,2249.25
regression-analysis,measured,1570.904761904762
regression-analysis,multiple,1075.1132075471698
regression-analysis,negative,1147.7654320987654
regression-analysis,point,1645.7926829268292
regression-analysis,power,1064.1612903225807
regression-analysis,due,1249.5833333333333
regression-analysis,education,1073.3263157894737
regression-analysis,fact,1344.3793103448277
regression-analysis,full,1199.6
regression-analysis,high-school,3544.2727272727275
regression-analysis,increased,1067.4406779661017
regression-analysis,issue,1066.3111111111111
regression-analysis,journal-marriage,3229.6923076923076
regression-analysis,overall,1624.4583333333333
regression-analysis,relation,1384.1538461538462
regression-analysis,size,1532.8222222222223
regression-analysis,two-sets,5098.3
regression-analysis,variable,1194.9140625
regression-analysis,variables,1895.5943396226414
regression-analysis,scale,3323.2162162162163
regression-analysis,total,1061.1846153846154
actually,points,1399.5333333333333
actually,say,1176.078431372549
actually,turn,1301.891472868217
points,difference,1154.615
points,known,1175.608
points,per-cent,2082.3701612903224
points,two-groups,1614.8461538461538
points,vol,1186.5608695652174
addition,family-income,1399.5333333333333
addition,three-times,1234.8823529411766
family-income,best,1049.65
family-income,assumption,1508.871875
family-income,categories,1536.9875
family-income,dependent,1095.286956521739
family-income,dependent-variable,3017.74375
family-income,distribution,2003.8772727272728
family-income,final,1259.58
family-income,independent,1399.5333333333333
family-income,independent-variables,3698.766666666667
family-income,marital-status,2999.0
family-income,measure,1273.3459016393442
family-income,never,1085.844827586207
family-income,status,1156.136231884058
family-income,times,1526.7636363636364
family-income,variable,1361.26484375
family-income,variables,1194.8845911949686
family-income,high-school,2480.990909090909
family-income,include,1190.64776119403
family-income,last,1191.4945945945947
family-income,may-also,1924.3583333333333
family-income,three-times,3323.891666666667
family-income,two-sets,2099.3
family-income,year,1140.3604938271606
additional,model-model,1132.9555555555555
additional,significant-differences,1099.6333333333334
additional,area,1062.5028571428572
model-model,analyses,1930.3908045977012
model-model,association,1314.1158059467919
model-model,basic,1166.2777777777778
model-model,control-variables,3604.8585858585857
model-model,difference,1422.858888888889
model-model,effect,1386.4840714840716
model-model,either,1892.4507337526206
model-model,form,1500.9487922705314
model-model,high,1078.2568134171909
model-model,include,1114.0563847429519
model-model,includes,2106.8243727598565
model-model,independent-variables,2665.777777777778
model-model,indicates,1209.4732510288065
model-model,less-likely,1769.5249042145595
model-model,likely,1064.8623188405797
model-model,main,1332.888888888889
model-model,model,2438.0480178671132
model-model,article,1255.991452991453
model-model,contrast,1345.7051282051282
model-model,effects,1090.8468767274737
model-model,interaction,1077.80153256705
model-model,large,1516.161111111111
model-model,positive,1620.9284369114878
model-model,shows,1130.936026936027
model-model,size,1956.754938271605
model-model,source,1555.037037037037
model-model,standard,1321.7814814814815
model-model,statistically-significant,2177.051851851852
model-model,two-types,4665.111111111111
model-model,types,1309.0873015873017
model-model,value,1045.6283524904215
model-model,negative,1209.4732510288065
model-model,neither,1973.7008547008547
model-model,show,1181.4242424242425
model-model,table,1267.903642231443
model-model,type,1027.9058380414313
significant-differences,analyses,1387.4683908045977
significant-differences,conducted,1199.6
significant-differences,degree,1137.1208333333334
significant-differences,finally,1082.9722222222222
significant-differences,measure,1892.811475409836
significant-differences,measures,1304.110606060606
significant-differences,significant,1158.0645539906104
significant-differences,conditions,1064.8623188405797
significant-differences,dependent,1521.231884057971
significant-differences,dependent-variables,3498.8333333333335
significant-differences,differences,1393.054012345679
significant-differences,significance,2226.530303030303
significant-differences,significantly,1537.3661616161617
age,scientific-study,1163.5591815591815
age,significantly,1145.929496990103
age,two-sets,1031.9791245791246
age,values,1033.8063171396504
age,person,1078.8534467481836
age,scale,1776.6393666393667
scientific-study,annual,1263.7926421404682
scientific-study,believe,2346.5733173076924
scientific-study,chicago,1308.582228116711
scientific-study,chicago-press,1247.8356643356644
scientific-study,chicago-university,1366.4082840236686
scientific-study,experience,1359.8704453441296
scientific-study,factor-analysis,1211.1346153846155
scientific-study,know,1291.876923076923
scientific-study,never,2227.3740053050396
scientific-study,robert,2327.2782805429865
scientific-study,social-forces,1147.3906882591093
scientific-study,strongly,1981.8566433566434
scientific-study,thought,1830.1589743589743
scientific-study,university-chicago,1143.849358974359
significantly,categories,1170.064393939394
significantly,mean,1043.940947940948
significantly,person,1422.970494417863
significantly,scale,1461.4291564291564
significantly,conducted,1054.1939393939394
significantly,higher,1354.231634527089
significantly,lower,1037.9314194577353
significantly,overall,1563.8724747474748
significantly,three-times,1272.3030303030303
significantly,times,1147.0004591368229
two-sets,course,1238.9311475409836
two-sets,future,1679.44
two-sets,high,1029.845283018868
two-sets,high-school,3816.909090909091
two-sets,point,1177.6560975609757
two-sets,scale,1361.708108108108
two-sets,school,1083.5096774193548
two-sets,final,2799.0666666666666
two-sets,greater,1315.9791044776118
two-sets,indicate,1968.09375
two-sets,might,1049.65
two-sets,power,1083.5096774193548
two-sets,set,1107.323076923077
two-sets,variables,1307.1113207547169
two-sets,year,1088.525925925926
values,assumption,1383.467261904762
values,basis,1304.7597402597403
values,interpretation,2054.260073260073
already,involved,1110.7407407407406
already,turn,1162.4031007751937
already,primary,1047.2698412698412
already,scale,1404.936936936937
involved,done,1132.9555555555555
involved,robert,1262.324183006536
turn,end,1294.322336398053
turn,instead,1126.6368515205725
turn,interaction,1595.9393744987972
turn,last,1372.2639849151476
turn,next,1389.5187835420393
turn,primary,1115.906976744186
turn,say,1292.3187414500685
turn,takes-place,2050.479069767442
turn,hand,1688.0457232952306
turn,kind,1161.1464487743558
turn,know,1088.0093023255813
turn,lack,1057.7868217054263
turn,multiple,1308.0324703817464
turn,words,1212.1058540497193
turn,without,1195.271050521251
always,critical,1366.5476992143658
always,interpretation,1345.7051282051282
always,theory,1125.4988344988344
critical,chicago-press,1130.936026936027
critical,interpretation,1076.5641025641025
critical,making,1066.3111111111111
critical,matter,1555.037037037037
critical,social-science,1244.0296296296297
critical,theory,1255.991452991453
critical,university-chicago,1036.6913580246915
critical,view,1351.097753491196
interpretation,argue,1798.3513986013986
interpretation,assumption,3305.388221153846
interpretation,basis,2275.465034965035
interpretation,best,1332.248076923077
interpretation,contrast,1521.6819526627219
interpretation,develop,2294.7813765182186
interpretation,appears,1516.97668997669
interpretation,aspects,1265.6902286902287
interpretation,cannot,1122.5150093808631
interpretation,implications,1572.3502024291497
interpretation,single,1329.142603550296
interpretation,theory,1785.6471893491125
interpretation,understanding,1027.6293706293707
interpretation,value,1317.862953138815
interpretation,view,1919.2843631778057
interpretation,issue,1148.3350427350426
interpretation,perspective,1181.594746716698
american,science-quarterly,1120.386250565355
american,factor,1145.7683857938032
american,factor-analysis,1157.5742122719735
science-quarterly,american-sociological,1073.5056818181818
science-quarterly,journal,1460.019870839543
science-quarterly,journal-sociology,4198.6
science-quarterly,new-york,1353.5138620245002
science-quarterly,press,1090.5454545454545
science-quarterly,quarterly,3290.438871473354
science-quarterly,review,1058.15301530153
science-quarterly,robert,1683.9304812834225
science-quarterly,sociological-review,1318.5685950413224
science-quarterly,university-press,1696.4040404040404
science-quarterly,sociology,1246.3376623376623
science-quarterly,strongly,1214.4710743801652
science-quarterly,york,1353.5138620245002
american-journal,journal-sociology,2624.125
american-journal,paper-presented,1457.8472222222222
american-journal,quarterly,1447.7931034482758
american-journal,shows,1113.2651515151515
american-journal,social-problems,1924.3583333333333
american-journal,washington,1266.8189655172414
american-journal,david,1312.0625
american-journal,new-york,1153.8705673758866
american-journal,present-study,1852.3235294117646
american-journal,robert,1543.6029411764705
american-journal,york,1153.8705673758866
journal-sociology,american-sociological,1115.253125
journal-sociology,journal,1101.272131147541
journal-sociology,quarterly,1882.1310344827587
journal-sociology,robert,2346.2764705882355
journal-sociology,sociological-review,1145.0727272727272
journal-sociology,university-press,1244.0296296296297
journal-sociology,new-york,1310.2014184397162
journal-sociology,review,1205.5386138613862
journal-sociology,sociology,1413.8142857142857
journal-sociology,york,1310.2014184397162
paper-presented,annual,1419.816425120773
paper-presented,eds,2250.711500974659
paper-presented,mental-health,1289.0438596491229
paper-presented,paper,1497.0132669983416
paper-presented,national-institute,2818.5046296296296
paper-presented,presented,1056.939236111111
paper-presented,sociological-association,1666.111111111111
paper-presented,statistical,1530.7395833333333
paper-presented,washington,2332.5555555555557
paper-presented,per-cent,1692.983870967742
paper-presented,public-health,3498.8333333333335
paper-presented,rates,2120.5050505050503
paper-presented,robert,1646.5098039215686
paper-presented,social-problems,1866.0444444444445
quarterly,david,1118.7492163009404
quarterly,free-press,1861.448275862069
quarterly,journal,1060.1326549839835
quarterly,new-york,1314.3086329175837
quarterly,present-study,1107.1359026369169
quarterly,press,1225.055702917772
quarterly,journal-health,1206.4942528735633
quarterly,robert,1277.4645030425963
quarterly,san-francisco,1551.2068965517242
quarterly,social-behavior,1113.6870026525198
quarterly,social-problems,3185.1448275862067
quarterly,sociology,1034.1379310344828
quarterly,university-press,1412.0451255853554
quarterly,york,1314.3086329175837
shows,david,1600.0174471992655
shows,oxford-university,1484.3535353535353
shows,political-science,2367.8973063973062
social-problems,free,1574.475
social-problems,free-press,3598.8
social-problems,includes,1264.094623655914
social-problems,indicates,1555.037037037037
social-problems,methods,1291.876923076923
social-problems,model,1251.8438860971523
social-problems,new-york,1131.5375886524823
social-problems,present-study,3786.972549019608
social-problems,problems,1262.324183006536
social-problems,public-health,2565.811111111111
social-problems,san-francisco,1999.3333333333333
social-problems,national-institute,1982.6722222222222
social-problems,washington,1833.8712643678161
social-problems,sociology,1056.7904761904763
social-problems,york,1131.5375886524823
washington,annual,1447.7931034482758
washington,department,1781.8992042440318
washington,eds,1193.794313369631
washington,health,1177.422102201911
washington,mental-health,1676.3920145190564
washington,national,1083.0818636483284
washington,national-institute,3438.5086206896553
washington,problems,1163.9121027721433
washington,public-health,2895.5862068965516
washington,report,1051.3735632183907
washington,robert,1107.1359026369169
washington,san-francisco,2378.5172413793102
washington,social-research,2500.733542319749
washington,sociological-association,1137.551724137931
washington,statistical,1266.8189655172414
american-sociological,sociological-review,1264.3511363636364
american-sociological,per-cent,1491.9420362903227
sociological-review,chicago-university,1115.7118881118881
sociological-review,per-cent,1169.6979472140763
analyses,model,1116.765032056836
analyses,present-study,1107.1359026369169
model,control-variables,1054.9246231155778
model,independent-variables,1044.8777219430485
model,less-likely,1047.6492808871947
model,includes,1068.5365537364241
model,models,1140.2164011547097
model,per-capita,1467.7212147694997
model,statistically-significant,1083.05594639866
model,two-types,1322.1721943048576
annual,national-institute,2281.8478260869565
annual,robert,1771.7877237851662
annual,san-francisco,1434.304347826087
annual,sociological-association,1434.304347826087
annual,public-health,1521.231884057971
national-institute,changes,1161.2507183908046
national-institute,department,1345.7051282051282
national-institute,government,1697.453795379538
national-institute,health,1433.2570281124497
national-institute,mental-health,2624.125
national-institute,national,1215.2436386768447
national-institute,public-health,3936.1875
national-institute,report,1207.9305555555557
national-institute,san-francisco,3123.9583333333335
national-institute,social-research,2385.568181818182
national-institute,statistical,1093.3854166666667
national-institute,system,1138.1746987951808
national-institute,paper,1775.5273631840796
national-institute,presented,1148.0546875
national-institute,problems,1600.7734204793028
national-institute,public,1088.2999031007753
national-institute,robert,1029.0686274509803
national-institute,sociological-association,1374.5416666666667
national-institute,state,1051.4170875420875
robert,chicago-university,1139.8914027149322
robert,david,1234.8823529411766
robert,eds,1061.5655314757482
robert,journal-health,1646.5098039215686
robert,oxford-university,1749.4166666666667
robert,press,1295.947963800905
robert,resources,1097.673202614379
robert,chicago,1532.9574036511156
robert,chicago-press,1964.5855614973261
robert,free-press,1852.3235294117646
robert,home,1055.263101604278
robert,new-york,1068.479766374635
robert,social-behavior,1044.9004524886877
robert,social-research,1347.144385026738
robert,sociological-association,1058.4705882352941
robert,university-chicago,1800.8700980392157
robert,yale-university,2357.5026737967914
robert,york,1068.479766374635
robert,state-university,1234.8823529411766
robert,university-press,1555.037037037037
san-francisco,department,1095.7884615384614
san-francisco,mental-health,1262.7368421052631
san-francisco,new-york,1084.7446808510638
san-francisco,public-health,2749.0833333333335
san-francisco,government,1158.029702970297
san-francisco,health,1373.0361445783133
san-francisco,national,1030.1908396946565
san-francisco,percent,1051.5974025974026
san-francisco,york,1084.7446808510638
sociological-association,per-cent,1160.9032258064517
appear,reflect,1085.1996434937612
appear,factor,1185.976121141526
reflect,appears,1310.8576675849404
reflect,contemporary,1076.5641025641025
reflect,cultural,1046.380062305296
reflect,matter,1208.6878787878788
reflect,subject,1130.936026936027
reflect,tend,1201.6195286195286
appears,three-times,1272.3030303030303
appears,middle-class,1156.6391184573004
three-times,asked,1467.252688172043
three-times,concern,1399.5333333333333
three-times,dependent,1064.8623188405797
three-times,dependent-variable,2186.7708333333335
three-times,distribution,1590.378787878788
three-times,good,1088.525925925926
three-times,independent-variables,2332.5555555555557
three-times,last,1323.882882882883
three-times,never,1206.4942528735633
three-times,per,1606.3825995807128
three-times,previous,1102.3721461187215
three-times,question,1104.8947368421052
three-times,report,2082.6388888888887
three-times,say,1029.0686274509803
three-times,across,1388.4259259259259
three-times,categories,1187.1041666666667
three-times,central,1660.4632768361582
three-times,characteristics,1025.5201149425288
three-times,higher,1060.2525252525252
three-times,indicates,1425.4506172839506
three-times,measure,1204.516393442623
three-times,pattern,1093.3854166666667
three-times,positive,1067.4406779661017
three-times,reported,1153.8705673758866
three-times,status,1064.8623188405797
three-times,times,4347.035353535353
three-times,year,2202.9691358024693
three-times,white,1809.7413793103449
approach,one-another,1138.028835063437
approach,social-relations,1702.6408199643495
one-another,moreover,1089.6020761245675
one-another,area,1764.1176470588234
one-another,close,1131.9754901960785
one-another,develop,1689.8390092879256
one-another,relations,1093.7529411764706
one-another,social-relations,2582.0267379679144
social-relations,close,1590.378787878788
social-relations,conducted,1254.1272727272728
social-relations,dependent-variables,1499.5
social-relations,develop,1607.1196172248804
social-relations,influence,1297.749090909091
social-relations,interaction,1237.2050156739813
social-relations,moreover,1234.8823529411766
social-relations,persons,1254.1272727272728
social-relations,relations,1744.8727272727272
social-relations,area,2344.672727272727
social-relations,characteristics,1332.6277429467084
social-relations,degree,1192.784090909091
social-relations,described,1406.2296650717703
social-relations,determine,1122.6203208556149
social-relations,expected,1180.4873477038425
area,per-cent,1818.7483870967742
area,rate,1199.6
area,moreover,1129.035294117647
per-cent,cases,1294.98415393322
per-cent,chicago,1494.4961067853171
per-cent,chicago-university,1250.2034739454095
per-cent,come,1965.1891208096142
per-cent,conclusion,1100.4395161290322
per-cent,difference,1069.965806451613
per-cent,free,1692.983870967742
per-cent,free-press,1692.983870967742
per-cent,includes,1070.4027055150884
per-cent,marital-status,1354.3870967741937
per-cent,men,2559.161665416354
per-cent,neither,1119.9739454094292
per-cent,per,3577.6262933657945
per-cent,highly,1470.4774193548387
per-cent,major,1169.6979472140763
per-cent,patterns,1608.3346774193549
per-cent,school,1092.2476586888658
per-cent,social-research,1046.5718475073313
per-cent,selected,1516.9135483870969
per-cent,table-shows,1386.6344086021506
per-cent,two-groups,1979.4888337468983
per-cent,university-chicago,1241.521505376344
rate,areas,1333.6729411764707
rate,average,1832.1163636363635
rate,function,1039.6533333333334
rate,levels,1336.3286021505376
rate,past,1049.65
rate,five,1036.2502127659575
rate,lead,1166.2777777777778
rate,per,1024.5640251572327
rate,possibility,1079.64
rate,series,1231.5893333333333
areas,higher-levels,1440.6960784313726
areas,levels,1135.2950664136622
areas,past,1209.1556372549019
areas,political-science,1131.9754901960785
areas,possibility,1058.4705882352941
argue,assumption,1222.6036931818182
argue,basis,1344.5929752066115
assumption,basis,2653.9446022727275
assumption,dependent-variable,1066.05078125
assumption,implications,1208.4786184210527
assumption,single,1130.3923076923077
assumption,taking,1093.3854166666667
assumption,test,1296.061737804878
assumption,theory,1211.1346153846155
assumption,times,1212.6638257575758
assumption,value,1342.224856321839
assumption,view,1505.6454918032787
assumption,develop,1312.0625
assumption,response,1138.7712264150944
basis,implications,1356.0071770334928
basis,theory,1192.784090909091
basis,value,1261.3349007314525
basis,view,1173.2302533532043
basis,contrast,1211.1346153846155
basis,develop,1657.342105263158
basis,issue,1060.2525252525252
basis,perspective,1070.5964523281596
argument,done,1332.888888888889
done,scale,1053.7027027027027
done,white,1189.2586206896551
done,questions,1129.035294117647
done,years,1052.6291390728477
article,yale-university,1027.6293706293707
yale-university,contemporary,1076.5641025641025
yale-university,david,2428.9421487603304
yale-university,press,1698.7342657342658
yale-university,strongly,1127.7231404958677
yale-university,university-press,2167.6273849607182
yale-university,women,1331.479915433404
yale-university,chicago,2171.689655172414
yale-university,chicago-press,2775.9338842975208
yale-university,great,1040.9752066115702
yale-university,new-york,1461.7949709864604
yale-university,oxford-university,4771.136363636364
yale-university,relations,1417.709090909091
yale-university,review,1133.7353735373538
yale-university,united-states,1090.5454545454545
yale-university,university,1238.8213716108453
yale-university,university-chicago,2544.6060606060605
yale-university,york,1461.7949709864604
asked,independent-variables,1289.8924731182797
asked,responses,1043.544156530936
asked,say,1035.707779886148
asked,scale,1464.202266782912
asked,times,1046.5718475073313
asked,high-school,2216.269794721408
independent-variables,dependent-variable,1374.5416666666667
independent-variables,distribution,1090.5454545454545
independent-variables,include,1044.4278606965174
independent-variables,includes,1031.9139784946237
independent-variables,independent,1390.840579710145
independent-variables,models,1127.2836879432625
independent-variables,per,1622.1006289308177
independent-variables,per-capita,1216.9855072463768
independent-variables,report,1356.6904761904761
independent-variables,times,3150.4646464646466
independent-variables,two-types,1866.0444444444445
independent-variables,year,1678.4526748971193
independent-variables,marital-status,1713.7142857142858
independent-variables,negative,1431.6213991769548
independent-variables,standard,1332.888888888889
responses,chicago-university,1111.8612862547288
responses,discussed,1032.4426229508197
responses,explanation,1508.954602774275
responses,period,1252.573032048442
responses,dependent-variables,1130.7704918032787
responses,hypothesis,1467.4970615527375
responses,means,1221.4814130685754
responses,role,1334.6939415538131
responses,significance,1334.875310481868
responses,social-research,1126.301043219076
responses,taking,1510.4253187613842
say,journal-health,1852.3235294117646
say,less-likely,1447.7931034482758
say,may-also,1749.4166666666667
say,much,1126.212705882353
say,question,1364.8699690402477
say,attitudes-toward,1058.4705882352941
say,chicago-university,1519.8552036199094
say,help,1181.1918158567776
say,never,1277.4645030425963
say,social-behavior,1044.9004524886877
say,two-groups,1234.8823529411766
say,strongly,2638.157754010695
say,usually,1050.9637046307885
scale,factor,1157.2271875836232
scale,factor-analysis,1607.5720720720722
scale,five,1303.7630822311673
scale,high-school,1753.7149877149877
scale,included,1057.8240952817223
scale,point,1134.7567567567567
scale,power,1171.3618134263295
scale,questions,1388.40826709062
scale,dependent-variables,1053.7027027027027
scale,living,1059.1063063063064
scale,marital-status,1296.8648648648648
scale,overall,1087.4752252252251
scale,set,1147.2266112266113
scale,school,1232.3702412089508
scale,subject,1134.7567567567567
scale,total,1222.045738045738
times,categories,1295.0227272727273
times,dependent-variable,1590.378787878788
times,distribution,1850.6225895316804
times,independent,1189.32674571805
times,marital-status,1635.8181818181818
times,never,1162.621734587252
times,per,1284.305889079474
times,report,1393.4747474747476
times,central,1369.3430919363122
times,higher-levels,1060.2525252525252
times,indicates,1154.4971941638607
times,previous,1080.5861353258613
times,statistically-significant,1187.4828282828282
times,year,1075.9599700710812
associated,per-capita,1288.5728900255754
per-capita,average,1228.0490118577075
per-capita,cases,1024.829900839054
per-capita,come,1467.541346973572
per-capita,consistent,1110.0881316098707
per-capita,dependent-variable,2738.217391304348
per-capita,effect,1697.822438431134
per-capita,finally,1043.1304347826087
per-capita,full,1521.231884057971
per-capita,function,1130.0579710144928
per-capita,hypothesis,1481.0484003281379
per-capita,includes,2061.023842917251
per-capita,increase,1343.7548309178744
per-capita,independent,1322.810333963453
per-capita,indicates,1622.647342995169
per-capita,international,1434.304347826087
per-capita,key,1043.1304347826087
per-capita,main,1173.5217391304348
per-capita,models,5825.994449583719
per-capita,per,1584.377358490566
per-capita,control-variables,4812.624505928854
per-capita,dependent,1111.1606805293006
per-capita,differ,1095.286956521739
per-capita,distribution,1659.5256916996047
per-capita,negative,1036.6913580246915
per-capita,next,1123.371237458194
per-capita,note,1858.0760869565217
per-capita,positive,1392.3139277818718
per-capita,possibility,1303.9130434782608
per-capita,represent,1369.108695652174
per-capita,resources,3346.710144927536
per-capita,similar,1351.3280632411067
per-capita,similarly,1031.7920604914934
per-capita,specifically,1216.9855072463768
per-capita,standard,1095.286956521739
per-capita,table,1234.659570629623
per-capita,table-shows,1651.623188405797
per-capita,test,1046.3107104984094
per-capita,variable,1283.539402173913
per-capita,year,1284.5958132045089
per-capita,political-science,1521.231884057971
per-capita,presence,2240.3596837944665
per-capita,range,1782.0144927536232
per-capita,real,1738.5507246376812
per-capita,result,1050.275163787969
per-capita,using,1138.664657770125
per-capita,whose,1161.6679841897233
association,two-types,1025.0103286384976
two-types,difference,1343.552
two-types,either,1056.251572327044
two-types,form,1338.6840579710145
two-types,includes,1083.5096774193548
two-types,less-likely,1254.7540229885058
two-types,likely,1262.622463768116
two-types,main,1049.65
two-types,positive,1328.3706214689266
two-types,similarly,1216.9855072463768
two-types,size,1943.7962962962963
two-types,standard,1399.5333333333333
two-types,indicate,1312.0625
two-types,large,1175.608
two-types,neither,1076.5641025641025
two-types,source,1347.6987654320988
two-types,types,1228.1619047619047
two-types,value,1093.888122605364
dependent-variable,basic,1066.05078125
dependent-variable,categories,1030.90625
dependent-variable,cultural,1030.0303738317757
dependent-variable,dependent,1255.016304347826
dependent-variable,distribution,1312.0625
dependent-variable,per,1353.322327044025
dependent-variable,real,2499.1666666666665
